"aIdstao"	"aIdbeob"	"Jahr"	"natural_artifical_surfaces"	"mobile_blocks"	"coarse_inorganic_sediments"	"gravel"	"sand_silt"	"fine_sediments"	"coarse_organic_matter"	"covclass_mobile_blocks"	"covclass_moss"	"covclass_hydrophytes"	"covclass_coarse_organic_matter"	"covclass_coarse_inorganic_sediments"	"covclass_gravel"	"covclass_helophytes"	"covclass_fine_sediments"	"covclass_sand_silt"	"covclass_natural_artifical_surfaces"	"covclass_algae_clay"	"normcov_mobile_blocks"	"normcov_moss"	"normcov_hydrophytes"	"normcov_coarse_organic_matter"	"normcov_coarse_inorganic_sediments"	"normcov_gravel"	"normcov_helophytes"	"normcov_fine_sediments"	"normcov_sand_silt"	"normcov_natural_artifical_surfaces"	"normcov_algae_clay"	"error"
632227	6322272	2017	0.25	0.25	0.25	0.125	0.125	0	0	1	NA	NA	NA	2	1	NA	NA	2	4	NA	0.0307692307692308	0	0	0	0.0820512820512821	0.0307692307692308	0	0	0.0820512820512821	0.774358974358974	0	NA
638251	6382512	2017	NA	0.25	0.125	0.125	NA	NA	0.125	2	3	NA	1	3	1	NA	1	NA	NA	NA	0.102564102564103	0.391025641025641	0	0.0384615384615385	0.391025641025641	0.0384615384615385	0	0.0384615384615385	0	0	0	"substrate area= 0.875"
644235	6442352	2017	0.25	0	0	0.25	0.125	0.125	0.25	NA	1	NA	3	1	2	NA	1	3	3	NA	0	0.0276497695852535	0	0.28110599078341	0.0276497695852535	0.0737327188940092	0	0.0276497695852535	0.28110599078341	0.28110599078341	0	NA
668251	6682512	2017	0.125	0.25	0.125	0.125	0.125	0	0.25	3	NA	NA	3	3	3	NA	NA	3	2	NA	0.190031152647975	0	0	0.190031152647975	0.190031152647975	0.190031152647975	0	0	0.190031152647975	0.0498442367601246	0	NA
674235	6742352	2018	0.125	0.25	0.125	0.125	0.125	0.125	0.125	2	0.01	NA	2	3	1	NA	1	3	2	NA	0.0879120879120879	0	0	0.0879120879120879	0.335164835164835	0.032967032967033	0	0.032967032967033	0.335164835164835	0.0879120879120879	0	NA
680259	6802592	2017	0.125	0.25	0.125	0	0.125	0.125	0	2	1	2	NA	4	NA	NA	1	1	2	NA	0.0737327188940092	0.0276497695852535	0.0737327188940092	0	0.695852534562212	0	0	0.0276497695852535	0.0276497695852535	0.0737327188940092	0	NA
686243	6862432	2017	0.125	0.25	0.25	0.125	0.125	0	0.125	1	NA	NA	1	4	3	NA	NA	1	2	NA	0.024390243902439	0	0	0.024390243902439	0.613821138211382	0.247967479674797	0	0	0.024390243902439	0.0650406504065041	0	NA
698251	6982512	2017	0	0.25	0.125	0.125	0.125	0	0.125	2	3	NA	1	4	1	NA	NA	1	NA	2	0.0610687022900763	0.232824427480916	0	0.0229007633587786	0.576335877862595	0.0229007633587786	0	0	0.0229007633587786	0	0.0610687022900763	NA
704235	7042352	2017	0.125	0.25	0.25	0.125	0.125	0	0	1	NA	1	NA	4	2	NA	NA	1	1	NA	0.031413612565445	0	0.031413612565445	0	0.790575916230366	0.0837696335078534	0	0	0.031413612565445	0.031413612565445	0	NA
704275	7042752	2017	0	0	0.25	0.25	0.125	0.125	0.25	NA	NA	NA	3	3	4	NA	1	1	NA	NA	0	0	0	0.214035087719298	0.214035087719298	0.529824561403509	0	0.0210526315789474	0.0210526315789474	0	0	NA
710139	7101392	2017	0.125	0.25	0.25	0.125	0.125	0.125	0	3	NA	NA	NA	3	2	NA	1	1	3	NA	0.289099526066351	0	0	0	0.289099526066351	0.0758293838862559	0	0.028436018957346	0.028436018957346	0.289099526066351	0	NA
710259	7102592	2017	0.125	0	0.125	0.125	0	0	0	NA	4	2	NA	1	2	NA	NA	NA	2	2	0	0.683257918552036	0.0723981900452489	0	0.0271493212669683	0.0723981900452489	0	0	0	0.0723981900452489	0.0723981900452489	NA
722227	7222272	2017	0.5	0	0	0	0	0	0	NA	3	NA	NA	NA	NA	NA	NA	NA	4	NA	0	0.287735849056604	0	0	0	0	0	0	0	0.712264150943396	0	NA
722267	7222672	2017	0.125	0	0.25	0.125	0.125	0.125	0.125	NA	NA	NA	1	4	2	NA	1	2	2	1	0	0	0	0.0276497695852535	0.695852534562212	0.0737327188940092	0	0.0276497695852535	0.0737327188940092	0.0737327188940092	0.0276497695852535	NA
734275	7342752	2017	0.125	0.25	0.125	0.125	0.125	0	0.25	2	NA	NA	1	4	3	NA	NA	2	3	NA	0.0514469453376206	0	0	0.0192926045016077	0.485530546623794	0.196141479099678	0	0	0.0514469453376206	0.196141479099678	0	NA
752187	7521872	2017	0.125	0.25	0.25	0.125	0.125	0	0.125	3	NA	NA	1	4	3	NA	NA	1	1	NA	0.209621993127148	0	0	0.0206185567010309	0.518900343642612	0.209621993127148	0	0	0.0206185567010309	0.0206185567010309	0	NA
752227	7522272	2017	0.5	0	0	0	0	0	0	NA	1	NA	NA	NA	NA	NA	NA	NA	4	NA	0	0.0382165605095541	0	0	0	0	0	0	0	0.961783439490446	0	NA
500139	5001392	2017	0.125	0	0.125	0.125	0.125	0.125	0.125	NA	1	NA	3	1	1	NA	1	1	2	NA	0	0.0560747663551402	0	0.570093457943925	0.0560747663551402	0.0560747663551402	0	0.0560747663551402	0.0560747663551402	0.149532710280374	0	NA
554155	5541552	2017	0.125	0.25	0.125	0.125	0.125	0	0	4	3	NA	1	3	2	NA	NA	1	2	NA	0.476340694006309	0.192429022082019	0	0.0189274447949527	0.192429022082019	0.0504731861198738	0	0	0.0189274447949527	0.0504731861198738	0	NA
560219	5602192	2017	0	0.25	0.25	0.25	0	0	0	2	2	NA	NA	3	2	NA	NA	NA	NA	NA	0.146788990825688	0.146788990825688	0	0	0.559633027522936	0.146788990825688	0	0	0	0	0	NA
566163	5661632	2017	0	0.375	0.125	0.125	0	0.125	0.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
578171	5781712	2017	0	0.125	0.25	0.25	0.125	0	0.25	1	NA	NA	2	3	2	NA	NA	1	NA	NA	0.0571428571428571	0	0	0.152380952380952	0.580952380952381	0.152380952380952	0	0	0.0571428571428571	0	0	NA
590179	5901792	2017	0	0.25	0.25	0.125	0.125	0	0.25	2	NA	NA	1	3	2	NA	NA	1	NA	NA	0.152380952380952	0	0	0.0571428571428571	0.580952380952381	0.152380952380952	0	0	0.0571428571428571	0	0	NA
596123	5961232	2017	0.125	0.25	0.125	0.125	0.125	0.125	0.125	3	NA	NA	3	3	3	NA	2	2	2	4	0.137697516930023	0	0	0.137697516930023	0.137697516930023	0.137697516930023	0	0.036117381489842	0.036117381489842	0.036117381489842	0.340857787810384	NA
596163	5961632	2017	0.125	0.25	0.25	0.125	0.125	0	0	2	4	NA	1	3	1	NA	NA	1	2	NA	0.0610687022900763	0.576335877862595	0	0.0229007633587786	0.232824427480916	0.0229007633587786	0	0	0.0229007633587786	0.0610687022900763	0	NA
620179	6201792	2017	0	0	0.375	0.25	0.125	0	0	NA	NA	NA	NA	4	2	1	NA	1	NA	NA	0	0	0	0	0.843575418994413	0.0893854748603352	0.0335195530726257	0	0.0335195530726257	0	0	NA
626203	6262032	2017	0.125	0.125	0.25	0.25	0.125	0	0	NA	NA	1	NA	4	3	NA	NA	1	2	NA	0	0	0.025	0	0.629166666666667	0.254166666666667	0	0	0.025	0.0666666666666667	0	NA
626243	6262432	2017	0	0.25	0.25	0.125	0	0.125	0.25	1	NA	NA	2	4	3	NA	1	1	NA	NA	0.024390243902439	0	0	0.0650406504065041	0.613821138211382	0.247967479674797	0	0.024390243902439	0.024390243902439	0	0	NA
638211	6382112	2017	0.125	0	0.25	0.25	0.125	0	0.25	NA	NA	NA	1	4	2	NA	NA	1	1	NA	0	0	0	0.0324324324324324	0.816216216216216	0.0864864864864865	0	0	0.0324324324324324	0.0324324324324324	0	NA
644195	6441952	2017	0.125	0.25	0.25	0.25	0	0	0	1	NA	NA	NA	2	1	NA	NA	NA	4	3	0.025	0	0	0	0.0666666666666667	0.025	0	0	0	0.629166666666667	0.254166666666667	NA
704115	7041152	2017	0	0.25	0.125	0.125	0	0	0.25	3	3	NA	3	3	2	NA	NA	NA	NA	NA	0.234615384615385	0.234615384615385	0	0.234615384615385	0.234615384615385	0.0615384615384615	0	0	0	0	0	NA
710099	7100992	2017	0.125	0.25	0.25	0	0	0	0.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
710219	7102192	2017	0	0.25	0.25	0.125	0.125	0	0	3	2	NA	NA	4	1	NA	NA	1	NA	NA	0.254166666666667	0.0666666666666667	0	0	0.629166666666667	0.025	0	0	0.025	0	0	NA
716083	7160832	2017	0	0	0.5	0	0	0	0.5	NA	NA	NA	3	4	NA	NA	NA	NA	NA	NA	0	0	0	0.287735849056604	0.712264150943396	0	0	0	0	0	0	NA
716243	7162432	2017	0.125	0.25	0.25	0.125	0	0	0.25	1	NA	NA	1	3	1	NA	NA	NA	4	NA	0.0260869565217391	0	0	0.0260869565217391	0.265217391304348	0.0260869565217391	0	0	0	0.656521739130435	0	NA
740259	7402592	2017	0	0	0.25	0.25	0.25	0	0.25	NA	NA	NA	3	2	3	NA	NA	3	NA	NA	0	0	0	0.306532663316583	0.0804020100502513	0.306532663316583	0	0	0.306532663316583	0	0	NA
746243	7462432	2017	0.125	0.25	0.25	0.25	0	0	0	3	NA	NA	NA	4	2	NA	NA	NA	2	1	0.244	0	0	0	0.604	0.064	0	0	0	0.064	0.024	NA
758251	7582512	2017	0.125	0.25	0.125	0.125	0.125	0	0.25	2	NA	NA	1	3	2	NA	NA	1	3	NA	0.0963855421686747	0	0	0.036144578313253	0.367469879518072	0.0963855421686747	0	0	0.036144578313253	0.367469879518072	0	NA
578131	5781312	2017	0.125	0.25	0.25	0.125	0.125	0	0.125	3	NA	NA	1	3	3	NA	NA	3	3	1	0.192429022082019	0	0	0.0189274447949527	0.192429022082019	0.192429022082019	0	0	0.192429022082019	0.192429022082019	0.0189274447949527	NA
632187	6321872	2017	0.125	0	0.375	0.25	0	0.125	0.125	NA	NA	NA	1	4	2	NA	1	NA	2	NA	0	0	0	0.0307692307692308	0.774358974358974	0.0820512820512821	0	0.0307692307692308	0	0.0820512820512821	0	NA
656203	6562032	2017	0.125	0.25	0.125	0.125	0.125	0	0.125	2	1	NA	1	3	1	NA	NA	1	4	NA	0.0634920634920635	0.0238095238095238	0	0.0238095238095238	0.242063492063492	0.0238095238095238	0	0	0.0238095238095238	0.599206349206349	0	NA
674195	6741952	2018	0.125	0.25	0.25	0.125	0	0	0.25	2	NA	NA	3	4	1	NA	NA	NA	3	NA	0.0542372881355932	0	0	0.206779661016949	0.511864406779661	0.0203389830508475	0	0	0	0.206779661016949	0	NA
716123	7161232	2017	0.25	0.25	0.25	0.25	0	0	0	3	NA	NA	NA	3	1	NA	NA	NA	3	NA	0.322751322751323	0	0	0	0.322751322751323	0.0317460317460318	0	0	0	0.322751322751323	0	NA
722107	7221072	2017	0	0.25	0.125	0.125	0	0	0.25	2	3	NA	2	3	2	NA	NA	NA	NA	NA	0.0941176470588235	0.358823529411765	0	0.0941176470588235	0.358823529411765	0.0941176470588235	0	0	0	0	0	NA
764195	7641952	2017	0.25	0.25	0.25	0	0	0	0.125	1	1	NA	1	1	NA	NA	NA	NA	4	NA	0.0342857142857143	0.0342857142857143	0	0.0342857142857143	0.0342857142857143	0	0	0	0	0.862857142857143	0	NA
554115	5541152	2017	0.125	0.25	0.125	0.125	0.125	0	0.25	3	NA	NA	3	3	3	NA	NA	1	3	1	0.192429022082019	0	0	0.192429022082019	0.192429022082019	0.192429022082019	0	0	0.0189274447949527	0.192429022082019	0.0189274447949527	NA
578091	5780912	2017	0.125	0.25	0.25	0.125	0.125	0	0.125	4	NA	NA	1	3	1	NA	NA	1	2	NA	0.613821138211382	0	0	0.024390243902439	0.247967479674797	0.024390243902439	0	0	0.024390243902439	0.0650406504065041	0	NA
584155	5841552	2017	0	0.25	0.25	0.25	0	0	0.25	2	NA	NA	2	4	3	NA	NA	NA	2	NA	0.0615384615384615	0	0	0.0615384615384615	0.580769230769231	0.234615384615385	0	0	0	0.0615384615384615	0	NA
590139	5901392	2017	0.125	0.25	0.25	0.125	0	0	0.25	3	NA	NA	2	4	3	NA	NA	NA	1	NA	0.206779661016949	0	0	0.0542372881355932	0.511864406779661	0.206779661016949	0	0	0	0.0203389830508475	0	NA
602107	6021072	2017	NA	0.375	0.125	0.125	0.125	NA	0.125	4	NA	NA	1	3	3	NA	NA	2	NA	NA	0.511864406779661	0	0	0.0203389830508475	0.206779661016949	0.206779661016949	0	0	0.0542372881355932	0	0	"substrate area= 0.875"
608171	6081712	2017	0.125	0.25	0.125	0.125	0.125	0	0.125	2	1	NA	1	4	1	NA	NA	1	3	NA	0.0634920634920635	0.0238095238095238	0	0.0238095238095238	0.599206349206349	0.0238095238095238	0	0	0.0238095238095238	0.242063492063492	0	NA
626123	6261232	2017	0.125	0.25	0.125	0.125	0	0	0.125	4	1	NA	1	3	1	NA	NA	NA	4	NA	0.396325459317585	0.015748031496063	0	0.015748031496063	0.16010498687664	0.015748031496063	0	0	0	0.396325459317585	0	NA
626163	6261632	2017	0.125	0.25	0.125	0.125	0	0	0.125	2	1	NA	1	2	1	NA	NA	NA	3	NA	0.144144144144144	0.0540540540540541	0	0.0540540540540541	0.144144144144144	0.0540540540540541	0	0	0	0.549549549549549	0	NA
638131	6381312	2017	0.125	0.25	0.25	0.25	0.125	0	0	3	NA	NA	NA	3	1	NA	NA	1	2	NA	0.406666666666667	0	0	0	0.406666666666667	0.04	0	0	0.04	0.106666666666667	0	NA
686163	6861632	2017	0.125	0.375	0.125	0	0.375	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
698211	6982112	2017	0	0.25	0.25	0.125	0.125	0.125	0.125	2	NA	NA	1	3	2	NA	1	2	NA	NA	0.132231404958678	0	0	0.0495867768595041	0.504132231404959	0.132231404958678	0	0.0495867768595041	0.132231404958678	0	0	NA
704195	7041952	2017	0.25	0.25	0.25	0.25	0	0	0	1	NA	NA	NA	3	2	NA	NA	NA	4	NA	0.0256410256410256	0	0	0	0.260683760683761	0.0683760683760684	0	0	0	0.645299145299145	0	NA
710179	7101792	2017	0.25	0.375	0.375	0	0	0	0	3	NA	NA	NA	3	NA	NA	NA	NA	3	NA	0.333333333333333	0	0	0	0.333333333333333	0	0	0	0	0.333333333333333	0	NA
722147	7221472	2017	0.25	0.375	0.375	0	0	0	0	1	NA	NA	NA	1	NA	NA	NA	NA	4	NA	0.0368098159509202	0	0	0	0.0368098159509202	0	0	0	0	0.926380368098159	0	NA
770139	7701392	2017	0.25	0.375	0	0.375	0	0	0	3	NA	NA	NA	NA	4	NA	NA	NA	3	NA	0.223443223443223	0	0	0	0	0.553113553113553	0	0	0	0.223443223443223	0	NA
776203	7762032	2017	0.25	0.25	0.25	0	0	0	0.25	3	NA	NA	1	3	NA	NA	NA	NA	3	NA	0.322751322751323	0	0	0.0317460317460318	0.322751322751323	0	0	0	0	0.322751322751323	0	NA
590099	5900992	2017	0.125	0.25	0.25	0.25	0	0	0	2	3	NA	0.01	3	2	NA	NA	0.01	4	1	0.0514469453376206	0.196141479099678	0	0	0.196141479099678	0.0514469453376206	0	0	0	0.485530546623794	0.0192926045016077	NA
644115	6441152	2017	0.25	0.25	0.25	0.25	0	0	0	3	NA	NA	NA	3	1	NA	NA	NA	4	NA	0.218637992831541	0	0	0	0.218637992831541	0.021505376344086	0	0	0	0.541218637992832	0	NA
674155	6741552	2017	0.25	0.375	0.375	0	0	0	0	3	NA	NA	NA	2	NA	NA	NA	NA	3	NA	0.442028985507246	0	0	0	0.115942028985507	0	0	0	0	0.442028985507246	0	NA
680139	6801392	2017	0.25	0.25	0.25	0.25	0	0	0	3	NA	NA	NA	3	1	NA	NA	NA	4	NA	0.218637992831541	0	0	0	0.218637992831541	0.021505376344086	0	0	0	0.541218637992832	0	NA
686123	6861232	2017	0.25	0.375	0.375	0	0	0	0	3	NA	NA	NA	2	NA	NA	NA	NA	3	NA	0.442028985507246	0	0	0	0.115942028985507	0	0	0	0	0.442028985507246	0	NA
716163	7161632	2017	0	0	0.25	0.25	0.25	0	0	NA	1	NA	NA	3	4	NA	NA	2	NA	NA	0	0.0256410256410256	0	0	0.260683760683761	0.645299145299145	0	0	0.0683760683760684	0	0	NA
722187	7221872	2017	0.25	0.25	0.25	0.25	0	0	0	3	NA	NA	NA	3	2	NA	NA	NA	2	NA	0.396103896103896	0	0	0	0.396103896103896	0.103896103896104	0	0	0	0.103896103896104	0	NA
734155	7341552	2017	0.125	0.25	0.25	0.125	0	0	0	3	2	NA	NA	3	1	NA	NA	NA	3	NA	0.297560975609756	0.0780487804878049	0	0	0.297560975609756	0.0292682926829268	0	0	0	0.297560975609756	0	NA
746163	7461632	2017	0.125	0.25	0.25	0	0	0	0	4	2	NA	NA	3	NA	NA	NA	NA	1	1	0.629166666666667	0.0666666666666667	0	0	0.254166666666667	0	0	0	0	0.025	0.025	NA
746203	7462032	2017	0.25	0.25	0.25	0.25	0	0	0	4	NA	NA	NA	3	1	NA	NA	NA	1	NA	0.674107142857143	0	0	0	0.272321428571429	0.0267857142857143	0	0	0	0.0267857142857143	0	NA
770179	7701792	2017	0.25	0.25	0.25	0.25	0	0	0	3	NA	NA	NA	4	1	NA	NA	NA	2	NA	0.260683760683761	0	0	0	0.645299145299145	0.0256410256410256	0	0	0	0.0683760683760684	0	NA
782147	7821472	2017	0.25	0.375	0.375	0	0	0	0	3	NA	NA	NA	3	NA	NA	NA	NA	4	NA	0.223443223443223	0	0	0	0.223443223443223	0	0	0	0	0.553113553113553	0	NA
782187	7821872	2017	0.25	0.25	0.25	0.25	0	0	0	4	NA	NA	NA	3	1	NA	NA	NA	3	NA	0.541218637992832	0	0	0	0.218637992831541	0.021505376344086	0	0	0	0.218637992831541	0	NA
788171	7881712	2017	0.25	0.375	0.375	0	0	0	0	3	NA	NA	NA	3	1	NA	NA	NA	3	NA	0.322751322751323	0	0	0	0.322751322751323	0.0317460317460318	0	0	0	0.322751322751323	0	NA
800139	8001392	2017	0.25	0.25	0.25	0	0	0	0	4	3	NA	NA	2	NA	NA	NA	NA	NA	NA	0.662280701754386	0.267543859649123	0	0	0.0701754385964912	0	0	0	0	0	0	NA
800179	8001792	2017	0.25	0.25	0.25	0	0	0	0	4	NA	NA	NA	2	NA	NA	NA	NA	3	NA	0.662280701754386	0	0	0	0.0701754385964912	0	0	0	0	0.267543859649123	0	NA
818171	8181712	2017	0.375	0.25	0.125	0.25	0	0	0	3	NA	NA	NA	3	3	NA	NA	NA	3	NA	0.25	0	0	0	0.25	0.25	0	0	0	0.25	0	NA
824195	8241952	2017	0.125	0.625	0.25	0	0	0	0	4	NA	NA	NA	2	NA	NA	NA	NA	3	NA	0.662280701754386	0	0	0	0.0701754385964912	0	0	0	0	0.267543859649123	0	NA
602147	6021472	2017	0.125	0.25	0.25	0.125	0	0	0.25	3	NA	NA	1	3	1	NA	NA	NA	3	NA	0.312820512820513	0	0	0.0307692307692308	0.312820512820513	0.0307692307692308	0	0	0	0.312820512820513	0	NA
608131	6081312	2017	0.125	0.25	0.25	0.25	0.125	0	0	3	NA	NA	NA	3	1	NA	NA	1	4	NA	0.214035087719298	0	0	0	0.214035087719298	0.0210526315789474	0	0	0.0210526315789474	0.529824561403509	0	NA
662227	6622272	2017	0	0	0.5	0.25	0.125	0	0.125	NA	1	NA	1	4	1	NA	NA	1	NA	NA	0	0.0342857142857143	0	0.0342857142857143	0.862857142857143	0.0342857142857143	0	0	0.0342857142857143	0	0	NA
680219	6802192	2017	0	0	0.25	0.25	0.125	0.125	0.25	NA	NA	NA	2	3	3	NA	3	1	NA	NA	0	0	0	0.0780487804878049	0.297560975609756	0.297560975609756	0	0.297560975609756	0.0292682926829268	0	0	NA
692227	6922272	2017	0	0	0.25	0	0.125	0.125	0.25	NA	NA	NA	1	4	1	NA	3	1	NA	3	0	0	0	0.0206185567010309	0.518900343642612	0.0206185567010309	0	0.209621993127148	0.0206185567010309	0	0.209621993127148	NA
506139	5061392	2018	0.125	0.25	0.25	0.125	0.125	0	0.125	3	1	NA	1	4	3	NA	NA	2	3	NA	0.168508287292818	0.0165745856353591	0	0.0165745856353591	0.417127071823204	0.168508287292818	0	0	0.0441988950276243	0.168508287292818	0	NA
518147	5181472	2018	0.125	0.25	0.25	0.125	0.125	0	0.125	1	NA	NA	1	4	3	NA	NA	3	1	NA	0.0206185567010309	0	0	0.0206185567010309	0.518900343642612	0.209621993127148	0	0	0.209621993127148	0.0206185567010309	0	NA
524171	5241712	2018	0	0.25	0.25	0.125	0.125	0	0.125	2	2	NA	1	3	2	NA	2	2	NA	NA	0.108843537414966	0.108843537414966	0	0.0408163265306122	0.414965986394558	0.108843537414966	0	0.108843537414966	0.108843537414966	0	0	NA
530155	5301552	2018	0	0.125	0.25	0.125	0.125	0.125	0.25	1	NA	NA	2	4	2	NA	1	3	NA	NA	0.0234375	0	0	0.0625	0.58984375	0.0625	0	0.0234375	0.23828125	0	0	NA
536179	5361792	2018	0.25	0	0	0	0.125	0.25	0	NA	NA	NA	NA	NA	NA	2	3	2	4	3	0	0	0	0	0	0	0.0524590163934426	0.2	0.0524590163934426	0.495081967213115	0.2	NA
548147	5481472	2018	0.25	0.125	0.125	0.125	0.125	0.125	0.125	1	NA	NA	3	2	1	NA	2	1	4	NA	0.0229007633587786	0	0	0.232824427480916	0.0610687022900763	0.0229007633587786	0	0.0610687022900763	0.0229007633587786	0.576335877862595	0	NA
554131	5541312	2018	0.125	0.25	0.125	0.125	0.125	0	0.125	3	2	NA	1	3	2	NA	NA	1	3	1	0.261802575107296	0.0686695278969957	0	0.0257510729613734	0.261802575107296	0.0686695278969957	0	0	0.0257510729613734	0.261802575107296	0.0257510729613734	NA
554171	5541712	2018	0.125	0.25	0.125	0	0	0	0.25	3	NA	1	1	2	NA	1	NA	1	3	NA	0.376543209876543	0	0.037037037037037	0.037037037037037	0.0987654320987654	0	0.037037037037037	0	0.037037037037037	0.376543209876543	0	NA
560155	5601552	2018	0	0	0.25	0.25	0.125	0	0.25	NA	NA	1	3	4	2	NA	NA	1	NA	NA	0	0	0.025	0.254166666666667	0.629166666666667	0.0666666666666667	0	0	0.025	0	0	NA
566139	5661392	2018	0.125	0.25	0.25	0.125	0.125	0	0.125	2	NA	NA	1	4	2	NA	NA	1	2	NA	0.0758293838862559	0	0	0.028436018957346	0.71563981042654	0.0758293838862559	0	0	0.028436018957346	0.0758293838862559	0	NA
566179	5661792	2018	0	0.25	0.25	0.125	0.125	0	0.25	1	NA	NA	1	4	3	NA	NA	2	NA	NA	0.025	0	0	0.025	0.629166666666667	0.254166666666667	0	0	0.0666666666666667	0	0	NA
566219	5662192	2018	0	0	0.25	0.25	0	0.125	0.25	NA	NA	NA	3	3	2	3	4	NA	NA	NA	0	0	0	0.174285714285714	0.174285714285714	0.0457142857142857	0.174285714285714	0.431428571428571	0	0	0	NA
572083	5720832	2018	0	0.25	0.125	0.125	0	0	0.25	2	3	NA	1	3	1	NA	NA	NA	NA	NA	0.106666666666667	0.406666666666667	0	0.04	0.406666666666667	0.04	0	0	0	0	0	NA
572163	5721632	2018	0	0.125	0.125	0.125	0.125	0.125	0.125	1	1	1	2	2	3	NA	1	2	NA	NA	0.0451127819548872	0.0451127819548872	0.0451127819548872	0.120300751879699	0.120300751879699	0.458646616541353	0	0.0451127819548872	0.120300751879699	0	0	NA
578147	5781472	2018	0.125	0.25	0.125	0.125	0	0.125	0.25	2	NA	NA	2	2	3	NA	2	NA	2	NA	0.113475177304965	0	0	0.113475177304965	0.113475177304965	0.432624113475177	0	0.113475177304965	0	0.113475177304965	0	NA
578227	5782272	2018	0.125	0	0.25	0.25	0	0	0.25	NA	NA	NA	2	3	3	NA	NA	NA	3	2	0	0	0	0.0744186046511628	0.283720930232558	0.283720930232558	0	0	0	0.283720930232558	0.0744186046511628	NA
584091	5840912	2018	0.125	0.25	0.125	0.125	0.125	0	0.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
584171	5841712	2018	0.125	0.125	0.25	0.25	0.125	0	0.125	1	1	NA	1	2	2	NA	NA	3	3	NA	0.0348837209302326	0.0348837209302326	0	0.0348837209302326	0.0930232558139535	0.0930232558139535	0	0	0.354651162790698	0.354651162790698	0	NA
590115	5901152	2018	0.125	0.25	0.25	0.125	0.125	0	0.125	2	NA	NA	1	3	2	NA	1	4	NA	NA	0.0625	0	0	0.0234375	0.23828125	0.0625	0	0.0234375	0.58984375	0	0	NA
590155	5901552	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
590195	5901952	2018	0	0	0.25	0.25	0.25	0	0.25	NA	NA	NA	3	3	2	NA	NA	1	NA	NA	0	0	0	0.423611111111111	0.423611111111111	0.111111111111111	0	0	0.0416666666666667	0	0	NA
590235	5902352	2018	0	0.375	0.375	0.25	0	0	0	3	NA	NA	NA	4	2	NA	NA	NA	NA	NA	0.267543859649123	0	0	0	0.662280701754386	0.0701754385964912	0	0	0	0	0	NA
596099	5960992	2018	0.125	0.375	0.375	0.125	0	0	0	4	NA	NA	NA	3	1	NA	NA	NA	1	NA	0.674107142857143	0	0	0	0.272321428571429	0.0267857142857143	0	0	0	0.0267857142857143	0	NA
596139	5961392	2018	0	0	0.375	0.375	0	0	0	NA	NA	NA	NA	2	4	1	1	NA	2	NA	0	0	0	0	0.0820512820512821	0.774358974358974	0.0307692307692308	0.0307692307692308	0	0.0820512820512821	0	NA
596179	5961792	2018	0.125	0.25	0.25	0.125	0	0	0.25	1	NA	NA	1	4	1	NA	1	NA	3	NA	0.0254237288135593	0	0	0.0254237288135593	0.639830508474576	0.0254237288135593	0	0.0254237288135593	0	0.258474576271186	0	NA
602123	6021232	2018	0.125	0	0.25	0.125	0.125	0.125	0.125	NA	NA	NA	3	3	1	1	3	2	2	1	0	0	0	0.261802575107296	0.261802575107296	0.0257510729613734	0.0257510729613734	0.261802575107296	0.0686695278969957	0.0686695278969957	0.0257510729613734	NA
602203	6022032	2019	0	0	0	0.125	0	0	0.125	NA	2	NA	1	NA	1	1	NA	NA	NA	4	0	0.0864864864864865	0	0.0324324324324324	0	0.0324324324324324	0.0324324324324324	0	0	0	0.816216216216216	NA
602243	6022432	2018	0.125	0.25	0.25	0.125	0	0	0.125	2	1	NA	2	4	2	NA	NA	NA	2	NA	0.0723981900452489	0.0271493212669683	0	0.0723981900452489	0.683257918552036	0.0723981900452489	0	0	0	0.0723981900452489	0	NA
608147	6081472	2018	0.25	0.25	0.25	0.25	0	0	0	2	NA	NA	NA	4	1	NA	NA	NA	3	NA	0.0683760683760684	0	0	0	0.645299145299145	0.0256410256410256	0	0	0	0.260683760683761	0	NA
608227	6082272	2018	0	0	0.125	0.25	0	0.125	0.25	NA	NA	NA	3	3	1	4	1	NA	NA	NA	0	0	0	0.214035087719298	0.214035087719298	0.0210526315789474	0.529824561403509	0.0210526315789474	0	0	0	NA
608267	6082672	2018	0	0.25	0.25	0.125	0.125	0	0.25	2	NA	NA	3	2	4	NA	2	3	NA	NA	0.0498442367601246	0	0	0.190031152647975	0.0498442367601246	0.470404984423676	0	0.0498442367601246	0.190031152647975	0	0	NA
