""	"InS_Year"	"InS_Station.nb."	"InS_SiteId"	"InS_X"	"InS_Y"	"InS_SampId"	"InS_aIdstao"	"InS_aIdbeob"	"InS_BearbeiterIn"	"InS_Aufnahmetyp"	"InS_Abschnittslaenge"	"InS_Absturze"	"InS_Absturzhoehe"	"InS_Absturzmaterial"	"InS_Absturztyp"	"InS_Aeusserer.Aspekt"	"InS_BEWALGEN"	"InS_Bauhoehe"	"InS_Baumaterial"	"InS_Bauwerke"	"InS_Bem_Abfaelle"	"InS_Bem_Bewuchs"	"InS_Bem_Eisensulfid"	"InS_Bem_Geruch"	"InS_Bem_Schaum"	"InS_Bem_Schlamm"	"InS_Bem_Trubung"	"InS_Bem_Verfaerbung"	"InS_LUFBEBEW"	"InS_RUFBEBEW"	"InS_LBUKVER"	"InS_RBUKVER"	"InS_GSBREITE"	"InS_LBUKMAT"	"InS_RBUKMAT"	"InS_EINDOL"	"InS_BEWMAKRO"	"InS_SOHLMAT"	"InS_Moose"	"InS_OEKOMKLASSE_1"	"InS_MSK_Nr"	"InS_VNATABST"	"InS_Praesenz_Abfaelle"	"InS_Praesenz_Bewuchs"	"InS_Praesenz_Eisensulfid"	"InS_Praesenz_Feststoffe"	"InS_Praesenz_Geruch"	"InS_Praesenz_Kolmation"	"InS_Praesenz_Schaum"	"InS_Praesenz_Schlamm"	"InS_Praesenz_Trubung"	"InS_Praesenz_Verfaerbung"	"InS_SOHLVER"	"InS_GSTIEFE"	"InS_TIEFENVAR"	"InS_LUFBEBRE"	"InS_RUFBEBRE"	"InS_Ursache_Bewuchs"	"InS_Ursache_Eisensulfid"	"InS_Ursache_Geruch"	"InS_Ursache_Kolmation"	"InS_Ursache_Schaum"	"InS_Ursache_Schlamm"	"InS_Ursache_Trubung"	"InS_Ursache_Verfaerbung"	"InS_BREITENVAR"	"InS_SPEAR"	"InS_dominantes_Substrat"	"InS_Substrat_0"	"InS_Substrat_1"	"InS_Substrat_2"	"InS_Substrat_3"	"InS_Substrat_4"	"InS_Substrat_5"	"InS_Substrat_6"	"InS_Substrat_7"	"InS_Substrat_8"	"InS_Substrat_9"	"InS_Substrat_10"	"InS_Teilprobe_P1"	"InS_Teilprobe_P2"	"InS_Teilprobe_P3"	"InS_Teilprobe_P4"	"InS_Teilprobe_P5"	"InS_Teilprobe_P6"	"InS_Teilprobe_P7"	"InS_Teilprobe_P8"
"412"	2014	"614107"	"CSCF_614107"	"614880"	"108000"	"CSCF_614107_2014-05-21"	614107	6141071	"Vuataz Laurent"	"Normalaufnahme_Z9"	80	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	"Gletscher"	""	"1"	"1"	"1"	"1"	8	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"leicht/mittel"	"kein"	"1"	NA	"1"	16	16	""	""	""	"naturlich"	""	""	"naturlich"	""	"1"	63.73	""	NA	2	1	1	NA	1	3	1	NA	NA	4	"s10v4"	"s10v4"	"s7v3"	"s6v4"	"s5v5"	"s3v3"	"s2v5"	"s1v4"
"413"	2014	"614187"	"CSCF_614187"	"614000"	"187594"	"CSCF_614187_2014-04-02"	614187	6141871	"Bur Markus"	"Normalaufnahme_Z9"	42	""	NA	""	"0"	0.444	"1"	NA	""	""	""	""	""	""	""	""	""	""	"3"	"3"	"6"	"6"	4.2	"4"	"4"	"0"	"1"	"5"	"1"	"Klasse IV: Naturfremd oder kuenstlich"	12	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"stark"	"kein"	"kein"	"kein"	"kein"	"6"	NA	"3"	0	0	""	""	""	"anthropogen"	""	""	""	""	"3"	29.49	"1"	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	"s1v4"	"s1v4"	"s1v4"	"s1v5"	"s1v5"	"s1v5"	"s1v3"	"s1v3"
"414"	2014	"620211"	"CSCF_620211"	"620000"	"211777"	"CSCF_620211_2014-04-06"	620211	6202111	"Tester Regula"	"Normalaufnahme_Z9"	12	""	NA	""	"0"	0.389	"2"	NA	""	""	""	""	""	""	""	""	""	""	"2"	"1"	"5"	"5"	1.2	"1"	"1"	"0"	"1"	"5"	"1"	"Klasse III: stark beeintraechtigt"	8	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"stark"	"wenig/mittel"	"wenig/mittel"	"kein"	"kein"	"2"	NA	"2"	3	3	""	""	""	"unbekannt"	"unbekannt"	"unbekannt"	""	""	"2"	37.88	"6/0"	3	2	NA	NA	NA	2	3	NA	NA	NA	2	"s10v5"	"s10v3"	"s1v5"	"s1v3"	"s6v5"	"s6v3"	"s5v3"	"s0v5"
"415"	2014	"620251"	"CSCF_620251"	"620000"	"252000"	"CSCF_620251_2014-03-21"	620251	6202511	"Tester Regula"	"Normalaufnahme_Z9"	12	""	NA	""	"0"	0.722	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	1.2	""	""	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	2	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"2"	1.5	1.5	""	""	""	""	""	""	""	""	"1"	44.25	"6"	NA	3	NA	NA	NA	2	3	NA	NA	NA	3	"s10v5"	"s10v3"	"s10v3"	"s6v5"	"s6v3"	"s5v5"	"s5v3"	"s1v5"
"416"	2014	"626115"	"CSCF_626115"	"626000"	"115772"	"CSCF_626115_2014-07-01"	626115	6261151	"Menetrey Nathalie"	"Normalaufnahme_Z9"	150	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	15	""	""	"0"	"1"	"5"	"2"	"Klasse I: natuerlich oder naturnah"	1	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	""	"kein"	"kein"	"kein"	"kein"	"2"	NA	"1"	15	15	""	""	""	""	""	""	""	""	"1"	39.72	"1"	NA	4	2	NA	NA	3	3	NA	NA	3	3	"s10v4"	"s10v5"	"s9v4"	"s9v5"	"s6v4"	"s6v5"	"s5v3"	"s2v3"
"417"	2014	"626195"	"CSCF_626195"	"626000"	"195100"	"CSCF_626195_2014-04-02"	626195	6261951	"Bur Markus"	"Normalaufnahme_Z9"	18	""	NA	""	"0"	0.722	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"2"	"6"	"6"	1.8	"1"	"1"	"0"	"1"	"5"	"1"	"Klasse III: stark beeintraechtigt"	7	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"kein"	"2"	NA	"2"	15	2	""	""	""	""	""	""	""	""	"2"	41.49	"6"	NA	2	2	NA	NA	2	4	1	NA	NA	NA	"s7v3"	"s7v1"	"s6v5"	"s6v3"	"s5v3"	"s5v1"	"s2v1"	"s1v5"
"418"	2014	"626235"	"CSCF_626235"	"626000"	"235634"	"CSCF_626235_2014-03-21"	626235	6262351	"Fluri Markus"	"Normalaufnahme_Z9"	22	""	NA	""	"0"	0.361	"1"	NA	""	""	"Verpackungen"	"Landwirschaftsgebiet"	""	""	""	"Landwirtschaft"	""	""	"2"	"2"	"3"	"3"	2.2	"4"	"4"	"0"	"2"	""	"1"	"Klasse III: stark beeintraechtigt"	7	"0"	"vereinzelte"	"wenig"	"0%"	"vereinzelte"	"kein"	"leicht/mittel"	"kein"	"viel"	"kein"	"kein"	"1"	NA	"2"	1	1.4	"anthropogen"	""	""	"anthropogen"	""	"anthropogen"	""	""	"3"	11.54	"3"	NA	1	NA	4	NA	1	3	2	3	1	2	"s10v5"	"s9v5"	"s8v5"	"s7v5"	"s6v5"	"s5v5"	"s3v5"	"s1v5"
"419"	2014	"632179"	"CSCF_632179"	"633000"	"179317"	"CSCF_632179_2014-05-06"	632179	6321791	"Bur Markus"	"Normalaufnahme_Z9"	27	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	2.7	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	15	15	""	""	""	"naturlich"	""	""	""	""	"1"	46.46	"6"	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	2	"s10v4"	"s10v5"	"s10v3"	"s6v4"	"s6v5"	"s6v3"	"s5v3"	"s5v1"
"420"	2014	"638123"	"CSCF_638123"	"638059"	"123087"	"CSCF_638123_2014-07-02"	638123	6381231	"Menetrey Nathalie"	"Normalaufnahme_Z9"	10	""	NA	""	"0"	1	"2"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	1	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	15	15	""	""	""	""	""	""	""	""	"1"	37.21	""	NA	3	3	NA	NA	3	3	3	NA	NA	2	"s10v4"	"s10v5"	"s7v5"	"s7v3"	"s6v5"	"s6v3"	"s5v3"	"s2v1"
"421"	2014	"638203"	"CSCF_638203"	"638000"	"203272"	"CSCF_638203_2014-05-06"	638203	6382031	"Zurwerra Andreas"	"Normalaufnahme_Z9"	6.5	""	NA	""	"0"	0.722	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	0.65	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"leicht/mittel"	"kein"	"1"	NA	"1"	15	15	"naturlich"	""	""	""	""	""	"unbekannt"	""	"1"	42.51	"6"	NA	NA	1	NA	NA	1	4	1	NA	NA	2	"s10v5"	"s10v5"	"s7v3"	"s6v5"	"s6v5"	"s6v3"	"s5v1"	"s2v1"
"422"	2014	"644187"	"CSCF_644187"	"644000"	"187035"	"CSCF_644187_2014-05-16"	644187	6441871	"Zurwerra Andreas"	"Normalaufnahme_Z9"	17	""	NA	""	"0"	0.222	"1"	NA	""	""	"Kehrichtsaecke"	"Abwassereinleitung"	"Abwassereinleitung"	""	""	"Baustelle"	"Baustelle"	"Baustelle"	"1"	"1"	"1"	"1"	1.7	""	""	"0"	"1"	""	"3"	"Klasse I: natuerlich oder naturnah"	0	"1"	"vereinzelte"	"wenig"	"> 25%"	"vereinzelte"	"kein"	"leicht/mittel"	"kein"	"wenig/mittel"	"stark"	"stark"	"1"	NA	"1"	15	15	""	"anthropogen"	""	"anthropogen"	""	"anthropogen"	"anthropogen"	"anthropogen"	"1"	32.86	"10"	NA	NA	NA	NA	NA	NA	3	1	NA	2	4	"s10v5"	"s10v3"	"s10v1"	"s9v5"	"s9v3"	"s7v1"	"s6v3"	"s3v1"
"423"	2014	"650171"	"CSCF_650171"	"651000"	"171425"	"CSCF_650171_2014-06-15"	650171	6501711	"Zurwerra Andreas"	"Normalaufnahme_Z9"	9	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	0.9	""	""	"0"	"1"	""	"2"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"wenig"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	15	15	"naturlich"	""	""	""	""	""	""	""	"1"	36.4	"6"	NA	2	NA	NA	NA	1	3	NA	NA	2	3	"s10v5"	"s10v3"	"s9v3"	"s9v1"	"s6v5"	"s6v3"	"s5v1"	"s1v5"
"424"	2014	"650211"	"CSCF_650211"	"650000"	"211488"	"CSCF_650211_2014-03-28"	650211	6502111	"Zurwerra Andreas"	"Normalaufnahme_Z9"	20	""	NA	""	"0"	0.583	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	2	""	""	"0"	"1"	"5"	"1"	"Klasse II: wenig beeintraechtigt"	3	"0"	"keine"	"mittel/viel"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"4"	NA	"1"	15	15	""	""	""	""	""	""	""	""	"1"	43.05	"6"	NA	3	NA	NA	NA	1	4	NA	NA	1	2	"s10v3"	"s10v1"	"s9v1"	"s6v3"	"s6v3"	"s6v1"	"s5v1"	"s1v5"
"425"	2014	"650251"	"CSCF_650251"	"650000"	"251336"	"CSCF_650251_2014-03-11"	650251	6502511	"Bur Markus"	"Normalaufnahme_Z9"	52	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	5.2	""	""	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	2	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"2"	15	15	""	""	""	""	""	""	""	""	"2"	14.75	"6"	NA	NA	1	NA	NA	1	3	1	3	NA	NA	"s8v4"	"s8v5"	"s7v5"	"s7v3"	"s6v4"	"s6v5"	"s5v3"	"s2v1"
"426"	2014	"656195"	"CSCF_656195"	"656553"	"195000"	"CSCF_656195_2014-05-17"	656195	6561951	"Zurwerra Andreas"	"Normalaufnahme_Z9"	15	""	NA	""	"0"	0.694	"1"	NA	""	""	""	""	""	""	"Moorausfluss"	"Moore
"	""	"Moorausfluss"	"1"	"1"	"1"	"1"	1.5	""	""	"0"	"1"	""	"2"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"wenig"	"0%"	"keine"	"kein"	"kein"	"wenig/mittel"	"kein"	"kein"	"leicht/mittel"	"1"	NA	"1"	15	15	"naturlich"	""	""	""	""	""	""	""	"1"	41.18	"6"	NA	NA	NA	NA	NA	1	4	1	NA	1	2	"s10v5"	"s10v1"	"s9v3"	"s7v3"	"s6v5"	"s6v3"	"s6v1"	"s5v1"
"427"	2014	"662139"	"CSCF_662139"	"663000"	"139035"	"CSCF_662139_2014-07-23"	662139	6621391	"Conelli Alberto"	"Normalaufnahme_Z9"	10	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	1	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	""	""	""	""	""	"1"	18.97	"6"	NA	NA	NA	NA	NA	2	4	NA	NA	NA	2	"s10v5"	"s10v5"	"s10v5"	"s6v5"	"s6v5"	"s6v5"	"s5v5"	"s5v5"
"428"	2014	"662179"	"CSCF_662179"	"662000"	"179332"	"CSCF_662179_2014-07-03"	662179	6621791	"Stucki Pascal"	"Normalaufnahme_Z9"	12	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	1.2	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"2"	15	15	""	""	""	""	""	""	""	""	"1"	32.53	"6"	NA	1	NA	NA	NA	2	4	NA	NA	NA	2	"s10v4"	"s10v5"	"s6v4"	"s6v5"	"s6v5"	"s5v3"	"s3v3"	"s1v5"
"429"	2014	"662219"	"CSCF_662219"	"663000"	"219551"	"CSCF_662219_2014-03-28"	662219	6622191	"Zurwerra Andreas"	"Normalaufnahme_Z9"	9	""	NA	""	"0"	0.611	"1"	NA	""	""	"Eisenteile"	"Abwassereinleitung"	"Abwassereinleitung"	"Abwassereinleitung"	"Abwassereinleitung"	""	""	""	"2"	"2"	"1"	"1"	0.9	"1"	"1"	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	5	"0"	"vereinzelte"	"wenig"	"< 25%"	"vereinzelte"	"kein"	"leicht/mittel"	"wenig/mittel"	"wenig/mittel"	"kein"	"kein"	"1"	NA	"2"	0	2	"anthropogen"	"anthropogen"	""	"anthropogen"	"anthropogen"	"naturlich"	""	""	"2"	31.98	"6"	NA	1	1	NA	NA	1	4	NA	NA	NA	2	"s10v3"	"s10v1"	"s6v3"	"s6v3"	"s6v1"	"s5v1"	"s3v1"	"s1v1"
"430"	2014	"662227"	"CSCF_662227"	"663000"	"227675"	"CSCF_662227_2014-03-28"	662227	6622271	"Zurwerra Andreas"	"Normalaufnahme_Z9"	13	""	NA	""	"0"	0.403	"2"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"6"	"3"	1.3	"1"	"1"	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	5	"0"	"keine"	"mittel/viel"	"0%"	"keine"	"kein"	"stark"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"2"	0	5	""	""	""	""	""	""	""	""	"2"	31.58	"6"	NA	NA	NA	NA	NA	1	4	2	NA	2	1	"s10v3"	"s9v1"	"s9v1"	"s7v1"	"s6v3"	"s6v3"	"s6v1"	"s5v1"
"431"	2014	"662259"	"CSCF_662259"	"662906"	"259069"	"CSCF_662259_2014-03-20"	662259	6622591	"Fluri Markus"	"Normalaufnahme_Z9"	16.5	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	"andere"	""	"1"	"1"	"1"	"1"	1.65	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"leicht/mittel"	"kein"	"1"	NA	"1"	15	15	""	""	""	"naturlich"	""	""	"naturlich"	""	"1"	28.27	"2"	NA	3	4	NA	NA	1	3	4	NA	1	3	"s10v5"	"s10v3"	"s9v5"	"s7v5"	"s6v5"	"s5v5"	"s2v5"	"s1v5"
"432"	2014	"668163"	"CSCF_668163"	"668629"	"164000"	"CSCF_668163_2014-07-20"	668163	6681631	"Weidner Andreas"	"Normalaufnahme_Z9"	170	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"2"	"2"	17	"1"	"1"	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	2	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	5	5	""	""	""	""	""	""	""	""	"1"	47.37	"1"	NA	4	1	NA	NA	1	2	NA	NA	NA	3	"s10v4"	"s10v5"	"s10v3"	"s6v4"	"s6v5"	"s2v3"	"s1v5"	"s1v5"
"433"	2014	"668203"	"CSCF_668203"	"668900"	"203000"	"CSCF_668203_2014-03-27"	668203	6682031	"Zurwerra Andreas"	"Normalaufnahme_Z9"	45	""	NA	""	"0"	0.417	"2"	NA	""	""	"Hygienartikel"	""	""	""	"Seeausfluss"	""	""	""	"3"	"3"	"6"	"6"	4.5	"1"	"4"	"0"	"2"	""	"1"	"Klasse III: stark beeintraechtigt"	7.75	"0"	"vereinzelte"	"mittel/viel"	"0%"	"keine"	"kein"	"leicht/mittel"	"wenig/mittel"	"wenig/mittel"	"leicht/mittel"	"leicht/mittel"	"1"	NA	"2"	0	0	"anthropogen"	""	""	"anthropogen"	"anthropogen"	"anthropogen"	"anthropogen"	"anthropogen"	"2"	30.02	"5"	NA	NA	2	2	3	3	NA	NA	NA	NA	NA	"s5v5"	"s5v3"	"s4v5"	"s4v5"	"s4v5"	"s4v1"	"s3v1"	"s2v1"
"434"	2014	"674147"	"CSCF_674147"	"674000"	"147608"	"CSCF_674147_2014-07-24"	674147	6741471	"Conelli Alberto"	"Normalaufnahme_Z9"	20	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	2	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	""	""	""	""	""	"1"	39.83	""	NA	3	NA	NA	NA	1	3	NA	NA	NA	4	"s10v4"	"s10v5"	"s6v4"	"s6v5"	"s5v5"	"s5v3"	"s1v4"	"s1v5"
"435"	2014	"680131"	"CSCF_680131"	"680762"	"130934"	"CSCF_680131_2014-06-14"	680131	6801311	"Gandolfi Paola"	"Normalaufnahme_Z9"	70	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	7	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	15	15	""	""	""	""	""	""	""	""	"1"	49.86	"1"	NA	4	NA	NA	NA	NA	1	1	NA	NA	2	"s10v4"	"s10v5"	"s7v4"	"s7v5"	"s6v5"	"s6v3"	"s1v4"	"s1v5"
"436"	2014	"680171"	"CSCF_680171"	"680000"	"171225"	"CSCF_680171_2014-06-26"	680171	6801711	"Conelli Alberto"	"Normalaufnahme_Z9"	40	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	4	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	""	""	""	""	""	"1"	21.52	"1"	NA	4	NA	NA	NA	1	3	NA	NA	NA	3	"s10v4"	"s10v5"	"s6v4"	"s6v5"	"s5v5"	"s5v3"	"s1v4"	"s1v5"
"437"	2014	"680195"	"CSCF_680195"	"681000"	"195462"	"CSCF_680195_2014-05-22"	680195	6801951	"Mulattieri Pascal"	"Normalaufnahme_Z9"	20	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	2	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	"naturlich"	""	""	""	""	"1"	49.78	""	NA	3	1	NA	NA	1	3	NA	NA	NA	1	"s10v5"	"s10v3"	"s6v5"	"s6v3"	"s5v3"	"s2v1"	"s1v4"	"s1v5"
"438"	2014	"680211"	"CSCF_680211"	"680000"	"211492"	"CSCF_680211_2014-05-24"	680211	6802111	"Bur Markus"	"Normalaufnahme_Z9"	7	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	0.7	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	15	15	""	""	""	"naturlich"	""	""	""	""	"1"	33.77	"6"	NA	NA	NA	NA	NA	2	4	NA	NA	NA	1	"s10v3"	"s10v1"	"s6v5"	"s6v5"	"s6v3"	"s6v1"	"s5v3"	"s5v1"
"439"	2014	"680219"	"CSCF_680219"	"680421"	"220000"	"CSCF_680219_2014-03-12"	680219	6802191	"Bur Markus"	"Normalaufnahme_Z9"	5	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	0.3	""	""	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	2	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"wenig/mittel"	"kein"	"kein"	"1"	NA	"2"	15	15	""	""	""	""	""	"naturlich"	""	""	"2"	24.12	"6"	NA	NA	1	2	NA	3	3	2	NA	NA	NA	"s7v3"	"s7v1"	"s6v3"	"s6v1"	"s5v3"	"s5v1"	"s3v1"	"s2v1"
"440"	2014	"680251"	"CSCF_680251"	"680275"	"252000"	"CSCF_680251_2014-03-12"	680251	6802511	"Bur Markus"	"Normalaufnahme_Z9"	15	""	NA	""	"0"	0.722	"1"	NA	""	""	""	""	""	""	""	""	"Baustelle"	""	"1"	"1"	"6"	"6"	1.5	"1"	"1"	"0"	"1"	"1"	"1"	"Klasse III: stark beeintraechtigt"	6.5	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"wenig/mittel"	"leicht/mittel"	"kein"	"5"	NA	"2"	15	15	""	""	""	""	""	"naturlich"	"anthropogen"	""	"2"	38.33	"1"	NA	3	2	NA	NA	2	3	1	NA	NA	1	"s10v3"	"s10v1"	"s7v3"	"s7v1"	"s6v3"	"s5v1"	"s2v1"	"s1v5"
"441"	2014	"680291"	"CSCF_680291"	"681000"	"291493"	"CSCF_680291_2014-03-07"	680291	6802911	"Wenger Remo"	"Normalaufnahme_Z9"	20	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	2	""	""	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	2	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"wenig/mittel"	"kein"	"kein"	"1"	NA	"1"	3	2	""	""	""	"naturlich"	""	"naturlich"	""	""	"1"	35.94	"5"	NA	NA	3	2	NA	4	3	3	NA	NA	1	"s10v4"	"s7v5"	"s7v3"	"s6v5"	"s6v3"	"s5v5"	"s3v3"	"s2v3"
"442"	2014	"686155"	"CSCF_686155"	"687002"	"155331"	"CSCF_686155_2014-06-16"	686155	6861551	"Conelli Alberto"	"Normalaufnahme_Z9"	30	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	3	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"2"	16	16	""	""	""	""	""	""	""	""	"1"	39.94	"1"	NA	4	1	NA	NA	NA	1	1	NA	NA	1	"s10v4"	"s10v5"	"s7v5"	"s7v3"	"s6v5"	"s6v3"	"s2v3"	"s1v5"
"443"	2014	"692139"	"CSCF_692139"	"692737"	"140000"	"CSCF_692139_2014-04-25"	692139	6921391	"Jann Beatrice"	"Normalaufnahme_Z9"	82	""	NA	""	"0"	1	""	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	8.2	""	""	"0"	""	""	""	"Klasse II: wenig beeintraechtigt"	2	"0"	"keine"	""	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"2"	16	16	""	""	""	"naturlich"	""	""	""	""	"2"	43.28	""	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	4	"s10v5"	"s10v5"	"s10v3"	"s6v5"	"s6v5"	"s6v3"	"s1v5"	"s1v3"
"444"	2014	"692179"	"CSCF_692179"	"692000"	"179421"	"CSCF_692179_2014-04-23"	692179	6921791	"Conelli Alberto"	"Normalaufnahme_Z9"	15	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"2"	1.5	""	"1"	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	1	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	4	""	""	""	""	""	""	""	""	"1"	40.74	"1"	NA	4	NA	NA	NA	NA	3	1	NA	1	2	"s10v4"	"s10v5"	"s9v4"	"s9v5"	"s7v4"	"s7v5"	"s6v5"	"s1v5"
